GENE_SYMBOL,control,low_dose,high_dose
9130004C02Rik,6.475666666666668,6.480999999999999,6.441333333333334
9130011E15Rik,6.927499999999999,6.943666666666666,6.8675
9130011J15Rik,10.599333333333332,10.588916666666668,10.698749999999999
9130016M20Rik,10.789000000000001,10.671999999999999,10.551166666666667
9130023H24Rik,6.725333333333334,7.044999999999999,7.040833333333333
9130206I24Rik,6.271583333333335,6.274166666666666,6.287583333333334
9130221J18Rik,6.751666666666666,7.857333333333333,6.991499999999999
9130230N09Rik,7.343166666666666,7.123,7.048833333333332
9130401M01Rik,11.085916666666668,10.894,11.018666666666666
9130409I23Rik,9.223333333333333,9.443333333333333,9.121666666666668
9230104K21Rik,8.464500000000001,8.598333333333333,8.1015
9230110F15Rik,8.654833333333332,8.791833333333335,8.888
9230110K08Rik,6.468,6.513999999999999,6.534833333333334
9230112J17Rik,6.484500000000001,6.433333333333333,6.408666666666666
9230114K14Rik,6.670833333333333,6.368166666666667,6.491333333333333
9330121J05Rik,5.9865,6.084833333333333,6.114999999999999
9330151L19Rik,9.0265,8.862333333333334,8.797333333333333
9330159M07Rik,5.8709999999999996,5.817833333333334,6.005
9330159N05Rik,6.9254999999999995,7.009666666666667,7.112666666666667
9330162012Rik,7.253333333333333,7.364666666666667,7.3101666666666665
9330174C13Rik,5.8694999999999995,5.905333333333332,5.829666666666668
